observations,r1,r2
2454,-1.0055764213242124,-0.11518420089474743
2455,-1.9730970317694645,-0.15329779535826302
2456,-0.46456976033617703,-0.4982209331790298
2457,-1.1959053132538529,0.08072871853124314
2458,-0.3631948499886633,-0.025052459607357372
2459,-0.6785473746475532,-1.1600068041575264
246,-0.818662207956406,-0.17809837794457184
2460,-0.8697027979799073,-0.01898105382095623
2461,-0.31552028964438894,0.04386156905069797
2462,-1.0633390474299036,-0.13979984961468758
2463,-0.4716450765816388,-0.6857786176236816
2464,-0.3185497893626424,0.06545041781711435
2465,-0.6897149720389597,-0.5492562156862721
2466,-0.34259962958522794,0.03644276501537622
2467,-0.5854257131941254,-0.09693339764865183
2468,-0.40585506916056224,0.0789028330274242
2469,-0.3755442915198754,-0.4381296220581822
247,-0.5050455306181342,0.05501322832147161
2470,-1.1125831446886978,-0.023387595671404846
2471,-0.3643568819606989,-0.00041708952125245335
2472,-1.1099613391776217,-0.0408282300704057
2473,-0.6054165243634438,0.07437469574088348
2474,-0.4001588840803046,-2.453131015138622
2475,-0.3507877660095904,-0.7186697316525237
2476,-1.2444557810230532,0.08053270477490795
2477,-0.6856931503655062,0.051577003174473446
2478,-1.9823682132683687,-1.0159323945562249
2479,-1.4165119032863283,-0.2983900913767371
248,-0.316272693785072,0.07233679754985035
2480,-0.35759164604809096,-0.3932647267232621
2481,-3.4098627158789583,-0.7439863759119973
2482,-0.6084990237164969,-0.19693334398096063
2483,-0.7018662840665173,-0.7280037470470283
2484,-0.8803570689741774,0.006454477765317768
2485,-0.7020880998297377,-0.36689403392732933
2486,-0.3325804779220154,0.0788939880288615
2487,-0.690549980342563,0.06622484127485227
2488,-0.3635785632292069,-0.6482310878749816
2489,-0.49503454151210224,-0.31602909135014523
249,-0.47935775602190206,-1.837563601834006
2490,-0.8006597777560861,-0.5931756577124092
2491,-0.7523275689369058,-1.061504922489723
2492,-0.5960490093998828,-0.29302346263983436
2493,-0.4629256522555329,0.03570121436208022
2494,-0.609832229505048,0.03738959891347157
2495,-0.6897396116789348,0.0236042606375491
2496,-1.2038864251326962,0.05692194076437456
2497,-2.1657343379605427,-1.4471106930802695
2498,-0.3133525134637056,0.07193003556228415
2499,-1.1838253221053425,-1.283765217353837
25,-1.4822129454105328,-0.05244652073504846
250,-0.4398420654712688,0.002737943283128458
2500,-0.4911450325203669,-0.027177944735701856
2501,-0.35604365914320113,0.037532147707477675
2502,-0.39431039721790423,0.07957270630882897
2503,-0.3882757105140502,-0.41042383591880577
2504,-1.7375550418964025,-0.32564649502943166
2505,-1.7355766770732912,-0.16609430826253924
2506,-0.328980373290752,-0.16925397430589256
2507,-1.7205771614782066,0.052941250878392784
2508,-0.5549350195516123,-0.30450881856429435
2509,-0.49107668925778203,0.061247270593905584
251,-0.535039195293877,0.05378014879596621
2510,-1.72696424322374,0.06622298862186568
2511,-0.34888850747745065,-0.36545869874494613
2512,-0.7242551607482721,0.050834766132588936
2513,-1.0793513831938162,0.06658436363302898
2514,-0.4302419636789144,-1.8804960275459144
2515,-0.7495771898691204,-0.7327002499096508
2516,-0.42080230589426254,-0.9204380914633697
2517,-0.4679952625367567,-0.13422400031096932
2518,-0.3185396991862197,0.006289246752954947
2519,-0.3143493797831968,-0.16229967561776265
252,-0.6244327098274065,0.007587197879779156
2520,-0.5912049526175602,0.05431253352571946
2521,-1.37902686609602,-1.139120574378107
2522,-1.0333583043353045,-2.6171264686850053
2523,-0.33980255053804637,-0.6888698178832523
2524,-0.35787048764545265,0.03851759238560176
2525,-0.5361565850636306,-0.3167936014932718
2526,-1.0503851598314475,-0.3952243028948633
2527,-0.6149512283302735,0.07342168371806798
2528,-0.3909033709585564,-0.00391688342368797
2529,-0.7189257929808655,-0.07025082325283591
253,-0.4049035943600915,-0.32009962715977264
2530,-0.3143674578036886,-0.1945035036778497
2531,-0.48184482360042225,-0.7831035919477896
2532,-0.38509684873286787,-0.17498488686193803
2533,-0.37520300386436745,0.0721348965240366
2534,-0.42774563551761824,-0.1780832795974846
2535,-0.600249466689152,0.0021391993602571657
2536,-1.4640128745970333,0.0635695698686287
2537,-0.31629153773420443,-0.7835264207298053
2538,-0.3168900259835162,0.07853517704141837
2539,-1.0061873168166753,-1.6106761308149973
254,-1.3449017181405742,0.017903119358331193
2540,-0.41966840678196704,-0.09620029257801552
2541,-0.41853929214723506,0.0778232144923973
2542,-1.2412421591327254,-0.26635297566242533
2543,-0.3715560165235894,0.08072741001231544
2544,-0.5721861316834518,-0.6783204533678279
2545,-0.4115568466252337,0.02542964526636008
2546,-0.8399039998280422,0.05576155062882966
2547,-0.942520331682349,-0.29078671039954046
2548,-0.3916879243620275,-1.2591439780031997
2549,-1.9816557686196525,-0.2150967120912039
255,-0.35115901298127394,-2.1854374612784757
2550,-0.31683125250847605,-0.18198613561311416
2551,-0.3282174378572022,-0.8893158573141525
2552,-0.676868724495086,-0.6664500383653521
2553,-0.4139952785344242,-0.026469738041272672
2554,-0.33489398698453254,-0.6055115005067256
2555,-0.31942684639055424,-0.06586606431169151
2556,-0.33119657867369034,-0.4923757659789165
2557,-0.461935916246782,0.0803186179665457
2558,-0.36389811952046497,-0.1434495862206359
2559,-1.1904129880668721,-0.7629705376934445
256,-2.431865422942882,-0.012192628601567501
2560,-0.47918218859137884,-0.8392843996639793
2561,-0.33205192824580904,-0.04824834949770179
2562,-0.64167379038336,-0.9252874458041647
2563,-0.3884571164753201,0.0426232057741109
2564,-0.6560697396864874,-0.2993953133892115
2565,-0.36282421926308484,0.01856889601344487
2566,-1.0705973828601665,0.07869869821155587
2567,-0.8542677989444726,0.05450099287289975
2568,-1.4861058540841716,0.07247651916331396
2569,-0.911173452437885,-0.09940555976498741
257,-2.0678896165954908,-0.1292904713319617
2570,-2.2125587246779697,-0.8916238733890822
2571,-0.3561401268682368,-0.8458221129202949
2572,-0.32483607339723636,-0.47303207686717885
2573,-0.5086128440434926,0.06688789719612236
2574,-0.9784527258232687,0.07971216150000499
2575,-1.2661528262861932,0.019570805536057
2576,-0.963323246503548,-1.0787004479198183
2577,-0.6720311162464063,-2.749574185663073
2578,-0.316179478763831,0.04612792365399631
2579,-2.824402858462329,0.05491449314524506
258,-1.053648803819848,0.029352365464199316
2580,-0.832238336112997,-0.04905174561563022
2581,-0.5391770393525803,0.02289534690751089
2582,-0.3283659395731981,0.0698667611923417
2583,-0.39902202430809325,-0.5760036714822298
2584,-3.5520558184301216,-0.16875893406108705
2585,-0.31442269265803535,-0.11216690512224148
2586,-0.44037129855832696,0.022702968706366206
2587,-1.6421557211564406,-0.24645439422804172
2588,-0.47270606663427384,-0.021250100428243407
2589,-0.8627835616290758,-0.7675798163390027
259,-0.5545230480880836,-0.35330618178579204
2590,-0.42545284549495854,-0.9220316446840787
2591,-0.7324252258483969,-0.6698997193790904
2592,-0.33236686101192275,-0.001843013531461879
2593,-0.5717087533103471,0.034536424064054626
2594,-0.31649822066466643,0.008306692895759124
2595,-0.5628124319915586,0.029374869568589215
2596,-2.0283564660205435,-2.579807538456648
2597,-0.4259533450025446,-0.335452441393802
2598,-1.6879882258554677,-0.2890916046941261
2599,-0.9213883223940189,0.04750121592564144
26,-0.31442936175919767,0.07557920902127156
260,-1.7705022392124015,-0.21169890904013855
2600,-0.31622250464000085,-0.12853008667616203
2601,-0.33755092575659473,0.07588323252391274
2602,-0.3210607666628933,-0.06057804227245722
2603,-0.39570963110726354,-0.6972915288258084
2604,-0.5394322564421851,-0.32964327686870587
2605,-1.6333533072032698,-0.7579904172414881
2606,-0.6237245468739427,-0.4416780173193108
2607,-0.7585727312891298,-0.2760393626535068
2608,-1.3447430711906465,-0.08654376393198554
2609,-0.6779985040838986,-0.6512971400976887
261,-0.34186565564338034,-3.238193726177462
2610,-0.3287621491896639,-0.9580187744874495
2611,-0.4054458320589098,-0.935437507300145
2612,-0.33123054093523724,-0.15726090361376655
2613,-0.44217045601579674,-0.14315956899782306
2614,-0.8574454700073002,-0.12118556326284124
2615,-0.3451956887868692,0.05617570897649611
2616,-1.3229295540248407,-0.23609551908229048
2617,-0.3198182165955222,0.029403173293850886
2618,-0.3906281220411484,-0.5206349799997625
2619,-0.31458991475962395,0.032749482273048316
262,-0.31638662782700344,-0.4633813683502074
2620,-0.5178422202596584,-0.0613083572154455
2621,-0.557480808120981,0.06491590052311434
2622,-0.3142915897703924,-0.18331006511451653
2623,-0.8125244445605446,-0.6912567406021874
2624,-0.3216585244374205,0.03168549386927966
2625,-0.45304241204613926,0.04854034781312684
2626,-0.48316192563786,-0.258567321693467
2627,-0.8177958463130658,-1.3916343569928658
2628,-1.7365475688533953,-0.5923667787465882
2629,-0.31593976785528544,0.036876995315620026
263,-0.5502112836208805,-0.9555064271201227
2630,-1.4688522218979183,-0.25540757158208777
2631,-0.3410405173730746,-2.0792374874877817
2632,-1.5610397123317474,-0.24611962488715722
2633,-0.3526537305111268,-0.2233021898359434
2634,-0.537946506045446,0.05519200713373133
2635,-0.5594184234133147,-0.13002996487790744
2636,-1.1111818011605235,0.06668369543634853
2637,-3.1892555859760083,-0.7883833050401865
2638,-0.32050483134956864,0.018145563257024502
2639,-1.0521904058420373,-0.12388092757762198
264,-0.3151057181045022,-0.4784346229956612
2640,-0.37744353769728806,-0.9099743805478614
2641,-0.3397764636485426,0.05702951363397365
2642,-0.9923740157445728,-4.378835106070958
2643,-0.34877007080379113,-0.6163153594591279
2644,-0.4995621254098517,0.005114854601964022
2645,-0.5710278281813475,0.05188164942052338
2646,-3.5206454594486276,0.04003657445378439
2647,-0.3368155987523201,0.06394973809407967
2648,-0.3383014907671464,-0.14133876901982384
2649,-0.4436521223030548,0.014586028750844013
265,-0.3155316703312126,0.07683183428155935
2650,-0.3348750052840095,-0.5915941079202938
2651,-3.9756766530823775,-1.152729964588831
2652,-0.9632497820030547,0.050573600443469896
2653,-1.832907663845642,0.0547089751322045
2654,-0.3207751121589341,-0.37675397114539527
2655,-0.32805641630404575,-2.4447061207715275
2656,-0.31367835203220074,-0.3477459830173024
2657,-2.7057827060297326,-0.11767248890253557
2658,-0.4508388780364404,-0.09930464807798259
2659,-0.9093345554448938,-0.47057096100320384
266,-0.3146590600609845,-0.8185946595195072
2660,-0.3431986222337726,0.08069767093098754
2661,-1.042032557449974,-1.3713424225785609
2662,-1.0727088863787815,-0.12313064076703653
2663,-0.6822200278464772,-1.2301087812515297
2664,-0.44996767626372913,0.08078716168225934
2665,-0.6030147406400367,-0.7814143043321423
2666,-0.9762569493858108,-0.455778227128775
2667,-0.3567370633172218,0.003184730552692
2668,-0.6763004196424605,-0.08999608803185755
2669,-1.56099796512198,-0.058695509584790945
267,-0.8338746278970306,-1.03090399615472
2670,-0.365010223150951,-0.7520565970714175
2671,-0.5283796730739965,-0.10547539733180597
2672,-0.3341993290794097,-0.14193829187367638
2673,-1.284878533848745,-1.4430913371484853
2674,-2.102840578974345,-0.0487526141909522
2675,-0.3176393718706171,-0.6027446282529634
2676,-0.347254666181675,0.07480743593217998
2677,-0.5055019370887328,-0.10643557041432017
2678,-0.3318530656143412,-0.07480158018222768
2679,-0.33338404899897933,-0.12907203964893635
268,-0.4073572458288047,0.05968232534731746
2680,-1.261638208944035,-0.9547181007695708
2681,-0.8241258349665177,-0.940937898116709
2682,-0.3606080354665372,-2.5179825899215658
2683,-0.3145906725036605,-1.316980052445305
2684,-0.37308789979922496,-0.42106978536417805
2685,-0.353921275279236,-0.0005867841303303228
2686,-0.43558500286405744,-0.24104299640180715
2687,-0.931331647672988,-0.4952399643442861
2688,-1.0092232932228415,-0.2259812089381834
2689,-1.289743339088554,-0.4344104018926075
269,-0.3138759963601785,-0.10298186654777386
2690,-0.8950592958817285,-0.07740153015265763
2691,-0.6064524492595932,-0.8906677846690445
2692,-0.34090987370050846,0.07922400379590284
2693,-0.7398483389423625,-0.24338631365553065
2694,-2.134773621782431,-0.035559479892923296
2695,-0.7583683054926833,-0.37020957376887204
2696,-0.3951641177810444,-0.004052852499059775
2697,-0.6031004553126061,-0.26738425160020146
2698,-0.6954321837742361,-0.02119456018079921
2699,-0.32801129384841554,0.007759438549805958
27,-2.415864383518193,-1.9754412677734252
270,-0.3262775074876455,-0.16572051076866248
2700,-0.3136277629955501,-1.2732493152876967
2701,-0.7714956159442548,-0.9271771297916249
2702,-0.6271923811526502,0.019970589575687044
2703,-0.31830474197447656,-1.4854637117614242
2704,-1.1024597460988654,0.07905389893946024
2705,-1.7822871110852372,0.0073507248409750425
2706,-2.142768762937403,-0.4770885406557577
2707,-0.31335939173682464,-0.19376793269438058
2708,-0.33187902561348953,-0.3854169234416413
2709,-2.3812331637733104,0.013433601051515184
271,-1.4661842229409427,-0.029888992647046586
2710,-0.4865881620854712,0.05876809209173015
2711,-1.3043776038718398,-0.8305739210287223
2712,-1.0064490627168885,-0.0343200349152257
2713,-0.9613404659055177,0.07679602528994679
2714,-0.31535224241526344,-0.5747679993286049
2715,-1.1746409388737995,-0.02719912838454011
2716,-0.5263913498007662,-0.25598996902056975
2717,-0.6902128206275968,0.03408450775207301
2718,-1.3646134295789922,-0.1383224085244045
2719,-0.8365067992590794,0.08084381839363439
272,-0.3338453051266735,-0.07722142486929287
2720,-1.0761192638399737,-0.258553151469311
2721,-1.7278562727063247,-0.17886856624949687
2722,-0.3149457606825591,0.026947311254618696
2723,-0.5695534362601153,-0.3536467859457851
2724,-0.3134896874725684,-0.13233383736844792
2725,-0.6804721335503461,-3.548865327643276
2726,-0.3419230879806346,-0.8026159752669907
2727,-0.8210765862281495,-0.3799238070393029
2728,-0.42116189012065774,-0.39141294472832877
2729,-1.3744717030089681,0.04662934768315686
273,-0.4226229480012126,-0.29983385950271646
2730,-0.334091006350885,0.02865875322818611
2731,-0.4915202516557007,0.07910468013658059
2732,-0.39766233158684094,-0.006629623614362548
2733,-1.5989701330865866,-0.0024008640763159422
2734,-0.3739029861501628,-0.5476676246822576
2735,-1.0560022796167954,0.047652114108300336
2736,-0.350294155476721,0.05343628164120397
2737,-1.2523526679790429,-0.017489134817668908
2738,-0.3532322639350992,-0.9487752438607976
2739,-0.32715435943075183,0.05917440534066457
274,-0.9980958587599765,-0.35289294107230224
2740,-0.4780997141296573,0.08074865911588913
2741,-0.5076347450987937,-0.14493397576906558
2742,-0.5123671376038778,0.06989753964436914
2743,-0.6575166104606187,-0.12353199296790218
2744,-0.3322058140716541,-0.06656214853729778
2745,-0.4216258071181719,0.06853169935392191
2746,-0.31367525377777894,-0.7056774691289269
2747,-0.45147375133259193,0.02102801352876668
2748,-0.3559399956041097,-0.06023927862933359
2749,-0.31544476173152575,-0.08305976810117977
275,-2.0118511949270204,0.06982095829750663
2750,-0.3178764035039609,0.06817138846872856
2751,-0.32085583513583543,0.009984007959396274
2752,-0.3254135900605061,0.07007019041509459
2753,-0.4001655557417918,-1.068266399143039
2754,-0.3755393785679507,-1.121260884893314
2755,-0.7409214887806184,-0.8451669254746214
2756,-0.326131278778727,-1.7079677160272264
2757,-1.2549856185454615,-0.3164646047319592
2758,-1.497999536749529,0.08047907200509165
2759,-0.7113235729981062,0.015074390233446755
276,-0.39231734965479964,-0.1870968001349021
2760,-1.3775518405990463,-0.1417905521706686
2761,-0.36311715056248495,0.030330912534796764
2762,-2.503616317069749,0.005183658706897354
2763,-0.7369662070444853,-0.5724701253393618
2764,-0.4413562564219694,0.054389699171461525
2765,-0.9086759274477616,0.02812419160333885
2766,-0.42522708060793574,0.013235903350390099
2767,-2.3712199696260154,-0.7156023319459516
2768,-0.421602552918767,-0.5703360749200381
2769,-1.0934140840847477,-0.553909152975843
277,-0.33356265574550037,-0.42164655291104924
2770,-0.5652802193479743,-0.2588272252797612
2771,-0.6617731122180955,-0.13475980888962538
2772,-0.49928574805329873,-0.2963434188351933
2773,-1.989550043498834,-0.40054252562695514
2774,-0.39320574859158464,-1.2802602076155347
2775,-1.7525921663634754,-2.2865572201357236
2776,-4.0062573171302045,-0.13548930635470466
2777,-0.33614193976865775,-0.8680164323067101
2778,-0.3364528110891227,-0.8579436002565056
2779,-1.2583875359595642,-0.06819192849134723
278,-0.5261100564257076,-0.655628963809654
2780,-0.3936554259081368,-0.11386908689082453
2781,-0.3952976257305182,0.07987415139316804
2782,-0.3212178040144093,-0.1357836714497084
2783,-0.7022233827586822,-0.19725989383448733
2784,-0.6666057787495752,-0.5362910450002897
2785,-0.34075933701202044,-0.5126026894181601
2786,-0.315114843145109,0.013240739456229417
2787,-0.32325036399651497,0.07390800322034266
2788,-0.3570595287054723,-0.9896579243539979
2789,-0.31389190874566203,0.05612356358533489
279,-1.9321720426432838,-0.4519153361944138
2790,-0.41668153719622536,-0.25340226742734995
2791,-0.499593539816521,-0.09031171011214226
2792,-2.2432324457773114,-0.4244732170802208
2793,-0.35713680101518375,0.0786703860107467
2794,-0.6587359179342674,-0.6536980986264284
2795,-1.229343137350129,0.07626758332499911
2796,-0.652564206147394,-0.04752787059616373
2797,-0.3751321227171252,-0.5506587164029362
2798,-0.5791178389840517,-1.0551911255282942
2799,-0.8178171743710687,0.03962325168294881
28,-0.3992700894627385,-0.24344676279003802
280,-0.327457682098336,-0.29372988747108236
2800,-2.0142448687546923,0.0730487923981576
2801,-1.2928647018478907,0.006132945129031744
2802,-0.7142499795560361,-0.17948163617595764
2803,-0.3213209669866975,-0.00017416362395203389
2804,-0.7888921100287667,-0.115311540538613
2805,-1.028376358698511,-0.16937667103067883
2806,-0.3438895450252398,0.032030045067493206
2807,-0.32882178454323646,-1.1918034114417089
2808,-0.32152113603476523,-2.645736389662094
2809,-0.3144667378794246,0.0793182049770124
281,-0.6822897226699167,-0.02836574994519249
2810,-0.9075456513802924,-0.10121178743372686
2811,-0.998859825174036,-0.2852755416040986
2812,-1.147040689907913,-0.6385076107505007
2813,-0.4882090029388195,0.0244702489133932
2814,-0.3461261075428224,0.01397249457749905
2815,-0.3255641343898966,-0.7348818329216336
2816,-0.32301536360768407,-0.07634404754963514
2817,-0.9642467059910993,-0.8872297056968492
2818,-1.142409105143718,0.0803077631610359
2819,-0.8013592748909292,0.07901430178318132
282,-0.545207620164336,-0.08310965624257363
2820,-1.069969386309062,-0.4356369259705457
2821,-0.4500561968651592,0.015988033745321137
2822,-0.3617999578668356,0.015181283692460856
2823,-0.38664430711311754,-0.23298100324236298
2824,-0.4129760645518991,-0.06042944993294086
2825,-0.6722293359439575,-2.0360498149357658
2826,-0.969594840137384,-0.3689123088358326
2827,-0.3225004734149781,-0.005080694339448161
2828,-0.46913074201833505,0.04594662561211611
2829,-0.3456551444272666,-1.4091891617498966
283,-0.40280097220944305,0.07113144110213282
2830,-0.6287932224355536,-0.7960866030165936
2831,-0.33415405960851463,-0.5272499381157919
2832,-1.3514474237779903,-0.04188416044507218
2833,-1.388477543588143,-0.0971051508052033
2834,-0.8936657932576044,-0.015224054579595539
2835,-0.5203924797132597,-0.18226589146848537
2836,-0.72522304014326,-0.001786166495024083
2837,-0.42120853103925743,0.0807720212230696
2838,-2.025818544733892,-0.08496111094333558
2839,-0.8748693565169656,-0.1531253033340347
284,-0.3205036022300223,-0.011077848985673863
2840,-2.0103188513381878,-1.2092703382203154
2841,-0.3881914342353747,-1.5366114208034625
2842,-0.6229849888053517,0.08045005989233003
2843,-0.40441712827565623,-0.08195887394966747
2844,-0.3925970876168141,-0.06399852473103873
2845,-0.8141869163356042,-0.8851837193864897
2846,-0.618563654162682,-0.14428401453996295
2847,-0.31793489480350867,0.05250213161377665
2848,-1.793958793688915,0.037479678896977356
2849,-0.547258539200252,0.0686128405650982
285,-0.6457011958556198,0.0014398913510426936
2850,-0.48868873326651563,-0.09919310070307646
2851,-0.49986002601339535,-0.4633572217483347
2852,-0.4999199639181251,-1.4959716613535168
2853,-0.9056198144658058,-0.743144081327895
2854,-1.4349792980361158,-0.11110482126185195
2855,-0.44905061748742364,-0.0504347817210431
2856,-0.5543931399624801,0.0708524375683277
2857,-1.299496786144197,0.052554743249429985
2858,-0.33444204432985314,-1.315681192342343
2859,-0.4137047833198198,-0.3631071237963268
286,-0.9190705475625275,0.07737215808860046
2860,-2.116351380965731,-0.0014002841846978559
2861,-0.337067716869987,0.07369634625544047
2862,-0.9224936847364422,0.01265744008926313
2863,-0.5854729241000978,0.05924268540606234
2864,-2.381133993114416,-0.1451721983339816
2865,-0.3820316156660388,-0.19673581733684353
2866,-0.44902358429192435,0.0804957895045745
2867,-0.8188295871727252,-0.4257020550141275
2868,-0.6778394613270302,0.023819634406015887
2869,-3.7949952098016455,-1.4174392855890159
287,-0.6024055471547516,-3.2903713596032365
2870,-0.32578981523927697,0.07948270670658829
2871,-0.4697446082883463,-0.002594395139338984
2872,-0.44917009513403106,-2.3326301934165192
2873,-0.4270368838361404,0.0055139774111529205
2874,-0.5169726062632554,-1.1002511960246797
2875,-1.2110051398323187,-1.8850719862850718
2876,-0.31340813402402806,-0.44890457419990093
2877,-1.7810269957484572,0.08043294445751253
2878,-2.6530501473771273,-0.05139625208953311
2879,-1.0472973476401186,-0.3441295479526792
288,-2.5442327889519176,-0.06910305855673154
2880,-0.4699892999191049,0.020319942988392556
2881,-0.41546738224271645,-0.12266492704560567
2882,-0.6369995119135003,0.004859997663726176
2883,-1.3973167011520564,-0.94224978573138
2884,-1.3901952984354187,-0.25057345456411007
2885,-0.3249882261285737,-0.013193601081930004
2886,-0.3420304019412085,-0.12912276174888107
2887,-0.3144874684151439,0.07925383284735195
2888,-0.3150031990281392,-1.4853080596628496
2889,-1.15452426168937,-0.06901206040678715
289,-0.31629129162958597,-0.17048873883378912
2890,-0.38020386504400194,-0.7214891083754913
2891,-0.472854604622731,0.01484240895269244
2892,-0.7294214335843678,0.03602574156012431
2893,-0.3134512684644995,0.07001605878490968
2894,-1.46604723093228,-0.03435085207688743
2895,-0.7221548865255862,-2.4045829057471644
2896,-2.357664309706804,0.08078031061822129
2897,-0.3296841506814681,-0.3526770105844866
2898,-3.9784592029895203,0.060044081715018294
2899,-0.31454171965689653,-1.6260692488641486
29,-0.36038463758100114,0.013626806229006513
290,-0.5350649119691211,-0.43246567736270647
2900,-0.4079761441552545,-0.41647602999437494
2901,-0.8655759600431294,-0.7212934473535478
2902,-0.49818839090193245,-0.17459084759407495
2903,-0.6457624767478116,-0.7856713408540181
2904,-0.363401721313663,-0.14588340070894304
2905,-0.3352422241159982,-0.9677395911154695
2906,-0.4096387487573678,-0.01537911574304486
2907,-0.570326878692405,0.08051857032090193
2908,-0.3301638197569939,-0.24912583540581051
2909,-0.3219093394064464,-0.7596186931461623
291,-1.3977118529948993,-0.6387748700567951
2910,-1.8079240127114216,-0.5071763152458092
2911,-0.42616139091790517,-2.9429563161334493e-05
2912,-0.4298329199177031,-0.2805483835484281
2913,-0.4563173121678309,-0.18303634895991017
2914,-0.3829267841254048,-1.3701892646868035
2915,-1.4757160898257968,0.03561231287299181
2916,-0.3210607394353948,-0.2991411403118288
2917,-0.6508560902345456,0.06705571456782886
2918,-0.3948470384197661,-1.68676848806464
2919,-0.8902856650630544,0.07571282035792858
292,-0.9859316333124251,-0.2683864823063076
2920,-0.7940384897210209,-4.625175884717073
2921,-0.319322784298276,-0.4877345767822736
2922,-1.7552548528149035,-0.4013553742016357
2923,-0.33352723302278503,-0.475147190140504
2924,-0.955274890251335,-1.805028797591596
2925,-0.49561949685925,-1.0471415343616624
2926,-0.4649828437996317,-3.063565413148358
2927,-1.376992453660071,-0.11195219391143607
2928,-0.5143364698469387,-0.08809634533040211
2929,-1.0915713027649825,-1.4322795687069818
293,-0.6451249870134962,-2.88171570888496
2930,-2.371274625958079,-0.11508784568485084
2931,-0.3546716497687606,-0.019069179657211846
2932,-1.8296168298025157,-0.542379832969342
2933,-0.4477538382963384,-1.1859643911761428
2934,-0.7497042831228768,-0.18791665925349166
2935,-0.40189272677190774,-0.15954220247193734
2936,-0.4673867786679901,-0.06830623990582108
2937,-0.3157123695299432,-0.21963962223208983
2938,-0.8846149235267843,0.08078505465195401
2939,-0.33943080466521347,0.07113633543069517
294,-0.3823520468448511,0.06316912414433623
2940,-0.5149995000126887,-0.740556491613933
2941,-0.9003895645553976,-1.057034976549538
2942,-0.8370068872554308,-0.03295356834124756
2943,-0.9866963424934838,-0.9563824843017795
2944,-0.3146458008290548,-0.6049098493079847
2945,-1.7038301540949694,-0.40379463179921676
2946,-0.4589868620485235,-0.04503820364676972
2947,-0.34832019853801066,0.077631861038713
2948,-0.6565919589140023,-0.6017974881031712
2949,-0.8352922733955056,-2.1748411096963802
295,-0.5335983706104417,0.004858946307128215
2950,-1.3698818544129447,-0.8198592484347715
2951,-0.8393927997661673,0.01658993899114615
2952,-0.46102621077313877,-0.02559107510500913
2953,-0.8225611858031536,-0.04919512540258847
2954,-0.38980177654461057,-1.304936230075457
2955,-1.6393802740161567,-0.04379893933517173
2956,-0.31828036400492504,0.035238464088794504
2957,-0.5107419879447195,-1.1700240510360485
2958,-0.36472157543761674,-0.2081289982475441
2959,-0.39680870399518187,0.02688272914153876
296,-0.3467845840338231,-0.5243312341743033
2960,-0.3236377954454862,0.029929311880450574
2961,-1.2252275566452067,0.05859422692635434
2962,-1.2510635441145532,-0.9176635197245648
2963,-0.4709324998444145,-0.5023857900775807
2964,-0.3360033504746906,-0.2697949413301905
2965,-2.2093741561165174,-0.20760662937253144
2966,-0.612412426080492,-1.1595396511793123
2967,-1.861593180197643,-1.0940038071682978
2968,-0.5364083421996706,-0.16336095001686257
2969,-1.6680080312447148,-0.5947533367735788
297,-1.5699158168659735,-1.4635724839045452
2970,-0.3154042061546141,-0.4636305201648675
2971,-0.5047239531493926,-0.02385466390435928
2972,-0.4162806472698899,0.011758399068355935
2973,-1.1843993114463558,-2.265927517290571
2974,-0.3957931726394401,0.0624380551306954
2975,-0.9654685765701569,-0.09695510381979774
2976,-0.3133091009981606,0.056641075092355164
2977,-1.7734311396684281,0.08075043128251856
2978,-1.825968708613697,0.04548775147481148
2979,-0.33570111542230663,0.07908903055716222
298,-3.1541766334524084,0.07425217157708452
2980,-0.7892402606295263,-0.1518686588138371
2981,-0.33267923193291465,-0.1770843880235627
2982,-0.3364510571214099,-1.3118659438683866
2983,-2.6056770189602783,-0.056695121203324844
2984,-0.6496184440023272,0.08071675183377941
2985,-0.32191490539398304,-3.507761939622111
2986,-0.963802802105595,-0.1897089065099089
2987,-0.3166775356367773,-0.22742669605303473
2988,-2.6006529679732693,0.07597074459566294
2989,-0.45758685164822466,-0.20290067351177005
299,-0.3751617769038199,0.020742227151031675
2990,-0.629168392328767,-0.25290562099968167
2991,-1.716365274651904,-1.4983994390540882
2992,-2.8732527913412707,0.0740577151699735
2993,-0.5451357978924696,-0.9906666567249626
2994,-0.31334514721966295,0.06968013610094588
2995,-0.3627467028793082,-0.19319860134619887
2996,-0.9702675955832513,0.016260569556107163
2997,-0.9571701380937603,-0.380620798814649
2998,-0.37064032983074513,-1.1596234771789757
2999,-1.844738864531601,0.03495895289139548
3,-1.1864289033086681,0.04886569333420538
30,-0.31366953341109116,0.05138130664893877
300,-0.7414911147984307,-0.14896972761424598
3000,-0.49273240929073925,-0.13668125428594047
3001,-1.1207645222550509,0.024365165554033903
3002,-0.7903965537584794,-1.6580000774719559
3003,-0.32888894780138733,0.07886922016406159
3004,-0.38187165690116937,0.07125924444118839
3005,-2.1325667291242985,0.05260632118134738
3006,-0.9469626439962856,0.009834034017396853
3007,-0.4824244103862505,-2.5172745613137284
3008,-0.5716848268966375,-0.5003212310527644
3009,-0.3262916186951023,-0.1557112707586554
301,-1.427153970938611,-0.4708302363753466
3010,-0.3271053453806144,-0.055567411943363204
3011,-1.0915666813712583,-0.3391851246978047
3012,-0.8763841792624376,0.07975295113714116
3013,-2.241773973044232,0.07133252463645774
3014,-0.34412957364582514,0.05747658213539057
